[2021-03-30 16:10] stock_info 스크랩 시작!
[2021-03-30 16:10] (대동금속/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11014) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (대동금속/2020/11014) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11011) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (대동금속/2020/11011) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (대동금속/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (대동금속) 재무제표 스크랩 완료
[2021-03-30 16:10] (568/대동금속) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (아시아나항공/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (아시아나항공) 재무제표 스크랩 완료
[2021-03-30 16:10] (569/아시아나항공) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (시공테크/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (시공테크/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (시공테크) 재무제표 스크랩 완료
[2021-03-30 16:10] (570/시공테크) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (일진디스플/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (일진디스플/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (일진디스플) 재무제표 스크랩 완료
[2021-03-30 16:10] (571/일진디스플) 재무제표 스크랩 완료
[2021-03-30 16:10] (572/대호피앤씨) 재무제표 스크랩 에러 종목
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (서원/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (서원/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (서원/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (서원/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (서원/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (서원/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (서원) 재무제표 스크랩 완료
[2021-03-30 16:10] (573/서원) 재무제표 스크랩 완료
[2021-03-30 16:10] (574/에이티넘인베스트/창업투자) 재무제표 스크랩 비대상 종목
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (코웨이/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (코웨이/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (코웨이) 재무제표 스크랩 완료
[2021-03-30 16:10] (575/코웨이) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (KCC건설/2020/11013) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (KCC건설/2020/11013) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11012) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (KCC건설/2020/11012) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11014) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (KCC건설/2020/11014) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11011) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (KCC건설/2020/11011) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (KCC건설/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (KCC건설) 재무제표 스크랩 완료
[2021-03-30 16:10] (576/KCC건설) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (한국큐빅/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (한국큐빅) 재무제표 스크랩 완료
[2021-03-30 16:10] (577/한국큐빅) 재무제표 스크랩 완료
[2021-03-30 16:10] (578/세원정공) 재무제표 스크랩 에러 종목
[2021-03-30 16:10] (579/메이슨캐피탈/기타금융) 재무제표 스크랩 비대상 종목
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (포스코 ICT/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (포스코 ICT) 재무제표 스크랩 완료
[2021-03-30 16:10] (580/포스코 ICT) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (정산애강/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (정산애강/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (정산애강) 재무제표 스크랩 완료
[2021-03-30 16:10] (581/정산애강) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (삼원강재/2020/11013) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (삼원강재/2020/11013) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11012) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (삼원강재/2020/11012) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11014) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (삼원강재/2020/11014) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11011) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
[2021-03-30 16:10] (삼원강재/2020/11011) 개별재무제표 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (삼원강재/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (삼원강재) 재무제표 스크랩 완료
[2021-03-30 16:10] (582/삼원강재) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (MH에탄올/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (MH에탄올) 재무제표 스크랩 완료
[2021-03-30 16:10] (583/MH에탄올) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (태광/2020/11013) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (태광/2020/11013) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11013) 배당내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11012) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (태광/2020/11012) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11012) 배당내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11014) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (태광/2020/11014) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11014) 배당내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11011) 연결재무제표 스크랩 성공
[2021-03-30 16:10] (태광/2020/11011) 주식발행내역 스크랩 성공
[2021-03-30 16:10] (태광/2020/11011) 배당내역 스크랩 성공
[2021-03-30 16:10] (태광) 재무제표 스크랩 완료
[2021-03-30 16:10] (584/태광) 재무제표 스크랩 완료
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] Dart 접속 에러: 사용한도를 초과하였습니다.
[2021-03-30 16:10] (한국종합기술/2020/11013) 연결재무제표 스크랩 실패: 조회된 데이타가 없습니다.
